Sector,Week,TotalArrests,Unarmed,Armed,DrugRelated,Male,Female,White,Black,Hispanic or Latino,PUBLIC INTOXICATION,DRUG/ NARCOTIC VIOLATIONS,DUI,ALL OTHER OFFENSES
120,2017-23,4.0,3.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
120,2017-24,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
120,2017-25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
120,2017-26,6.0,6.0,1.0,0.0,7.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0
120,2017-27,5.0,5.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0
120,2017-28,3.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
120,2017-29,5.0,5.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0
120,2017-30,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
120,2017-31,3.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
120,2017-32,3.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0
120,2017-33,3.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
120,2017-34,4.0,4.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
120,2017-35,4.0,4.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0
120,2017-36,3.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
120,2017-37,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
120,2017-38,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
120,2017-39,4.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0
120,2017-40,7.0,6.0,1.0,0.0,7.0,0.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0
120,2017-41,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
120,2017-42,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
120,2017-43,3.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
120,2017-44,3.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
120,2017-45,3.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
120,2017-46,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
120,2017-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2017-48,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
120,2017-49,4.0,4.0,2.0,3.0,6.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
120,2017-50,4.0,4.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0
120,2017-51,4.0,4.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0
120,2017-52,7.0,7.0,0.0,0.0,6.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0
120,2017-53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
